Composition,Crystal,Processing,GrainSize,Vicker,Tension0_Compression1,temperature,Yield_EXP,UTS_EXP,Elongation_EXP,Elongation_plastic_EXP,Youngs_EXP,Youngs_ROM_ORG,DOI,YEAR,TITLE,SOURCE,ReducedFormula,radius,radius_TC,Tm_ROM,volume,LattPara,CONC0,CONC1,CONC2,CONC3,CONC4,CONC5,CONC6,CONC7,CONC8,CONC9,CONC10,CONC11,CONC12,CONC13,CONC14,Sconf,sws,Bulk,Eform,Eform_str,Eform_BOKAS,Hmix_TC,Gmix_TC,Hmix_str_TC,Gmix_str_TC,bcc2hcp_Gmix_TC,bcc2hcp_Gmix_TC2CPA,bcc2hcp,amass,VEC,E_negativity,bcc2hcp_Gmix_TC_diff,Exp_Bulk_ROM,Exp_Shear_ROM,Exp_Youngs_ROM,Exp_Poisson_ROM,Exp_Surf_ROM,Cal_Surf_ROM,E_GBR_ROM,DOS_EF_ROM,E_USF_ROM,Exp_Az_ROM,b2h_ROM,D_Surf_GBR_ROM,density,radius_TC_DELTA,volume_DELTA,Exp_Shear_ROM_DELTA,Exp_Youngs_ROM_DELTA,radius_TC_DISTORT,radius_TC_DISTORT_Max,volume_DISTORT,volume_DISTORT_Max,Exp_Shear_DISTORT,Exp_Shear_DISTORT_Max,Exp_Youngs_DISTORT,Exp_Youngs_DISTORT_Max,ShearBurger,ShearBurger_Surf,ShearBurger_D_Surf_GBR,Surf_USF,DOS_VEC,Exp_Poisson_Comp,ElasticEnergy,SH_ratio,temp_ratio,sigma_y0,delta_Eb0,Yield_MC
TaTiNbMo,BCC,ANNEAL,,,1,333.15000000,1071.00000000,,,,,179.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbMo,1.60396426,1.59798441,2719.25000000,17.29146783,3.25802155,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04043892,186.53829362,0.01777363,-0.00350289,-0.07461517,-0.05492505,-0.08783266,-0.07620157,-0.10910919,0.11970877,0.31743524,0.32783529,104.41531500,5.00000000,1.70000000,0.19772647,187.25000000,68.75000000,184.00000000,0.34250000,2.72625000,2.93475000,1.28375000,2.87810000,0.80500000,1.04189325,0.23500000,1.65100000,10.02724753,0.02021336,0.05655207,0.50589909,0.48529596,0.01536148,0.00558394,0.04482692,0.01628648,0.33507150,0.11019478,0.32846658,0.10641115,19.39801481,7.11527366,11.74925185,3.64565217,0.57562000,2.04182510,0.03135429,5.91434977,0.12251540,766.00876461,1.67706111,441.35627185
TaTiNbMo,BCC,ANNEAL,,,1,373.15000000,1029.00000000,,,,,179.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbMo,1.60396426,1.59798441,2719.25000000,17.29146783,3.25802155,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04043892,186.53829362,0.01777363,-0.00350289,-0.07461517,-0.05492505,-0.08783266,-0.07620157,-0.10910919,0.11970877,0.31743524,0.32783529,104.41531500,5.00000000,1.70000000,0.19772647,187.25000000,68.75000000,184.00000000,0.34250000,2.72625000,2.93475000,1.28375000,2.87810000,0.80500000,1.04189325,0.23500000,1.65100000,10.02724753,0.02021336,0.05655207,0.50589909,0.48529596,0.01536148,0.00558394,0.04482692,0.01628648,0.33507150,0.11019478,0.32846658,0.10641115,19.39801481,7.11527366,11.74925185,3.64565217,0.57562000,2.04182510,0.03135429,5.91434977,0.13722534,766.00876461,1.67706111,415.86384659
TaTiNbMo,BCC,ANNEAL,,,1,473.15000000,868.00000000,,,,,179.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbMo,1.60396426,1.59798441,2719.25000000,17.29146783,3.25802155,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04043892,186.53829362,0.01777363,-0.00350289,-0.07461517,-0.05492505,-0.08783266,-0.07620157,-0.10910919,0.11970877,0.31743524,0.32783529,104.41531500,5.00000000,1.70000000,0.19772647,187.25000000,68.75000000,184.00000000,0.34250000,2.72625000,2.93475000,1.28375000,2.87810000,0.80500000,1.04189325,0.23500000,1.65100000,10.02724753,0.02021336,0.05655207,0.50589909,0.48529596,0.01536148,0.00558394,0.04482692,0.01628648,0.33507150,0.11019478,0.32846658,0.10641115,19.39801481,7.11527366,11.74925185,3.64565217,0.57562000,2.04182510,0.03135429,5.91434977,0.17400018,766.00876461,1.67706111,375.67022674
TaTiNbMo,BCC,ANNEAL,,,1,573.15000000,732.00000000,,,,,179.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbMo,1.60396426,1.59798441,2719.25000000,17.29146783,3.25802155,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04043892,186.53829362,0.01777363,-0.00350289,-0.07461517,-0.05492505,-0.08783266,-0.07620157,-0.10910919,0.11970877,0.31743524,0.32783529,104.41531500,5.00000000,1.70000000,0.19772647,187.25000000,68.75000000,184.00000000,0.34250000,2.72625000,2.93475000,1.28375000,2.87810000,0.80500000,1.04189325,0.23500000,1.65100000,10.02724753,0.02021336,0.05655207,0.50589909,0.48529596,0.01536148,0.00558394,0.04482692,0.01628648,0.33507150,0.11019478,0.32846658,0.10641115,19.39801481,7.11527366,11.74925185,3.64565217,0.57562000,2.04182510,0.03135429,5.91434977,0.21077503,766.00876461,1.67706111,323.15401320
TaTiNbMo,BCC,ANNEAL,,,1,673.15000000,685.00000000,,,,,179.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbMo,1.60396426,1.59798441,2719.25000000,17.29146783,3.25802155,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04043892,186.53829362,0.01777363,-0.00350289,-0.07461517,-0.05492505,-0.08783266,-0.07620157,-0.10910919,0.11970877,0.31743524,0.32783529,104.41531500,5.00000000,1.70000000,0.19772647,187.25000000,68.75000000,184.00000000,0.34250000,2.72625000,2.93475000,1.28375000,2.87810000,0.80500000,1.04189325,0.23500000,1.65100000,10.02724753,0.02021336,0.05655207,0.50589909,0.48529596,0.01536148,0.00558394,0.04482692,0.01628648,0.33507150,0.11019478,0.32846658,0.10641115,19.39801481,7.11527366,11.74925185,3.64565217,0.57562000,2.04182510,0.03135429,5.91434977,0.24754988,766.00876461,1.67706111,277.97921903
TaTiNbMo,BCC,ANNEAL,,,1,873.15000000,593.00000000,,,,,179.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbMo,1.60396426,1.59798441,2719.25000000,17.29146783,3.25802155,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04043892,186.53829362,0.01777363,-0.00350289,-0.07461517,-0.05492505,-0.08783266,-0.07620157,-0.10910919,0.11970877,0.31743524,0.32783529,104.41531500,5.00000000,1.70000000,0.19772647,187.25000000,68.75000000,184.00000000,0.34250000,2.72625000,2.93475000,1.28375000,2.87810000,0.80500000,1.04189325,0.23500000,1.65100000,10.02724753,0.02021336,0.05655207,0.50589909,0.48529596,0.01536148,0.00558394,0.04482692,0.01628648,0.33507150,0.11019478,0.32846658,0.10641115,19.39801481,7.11527366,11.74925185,3.64565217,0.57562000,2.04182510,0.03135429,5.91434977,0.32109957,766.00876461,1.67706111,205.69222875
TaTiNbMo,BCC,ANNEAL,,,1,1073.15000000,564.00000000,,,,,179.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbMo,1.60396426,1.59798441,2719.25000000,17.29146783,3.25802155,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04043892,186.53829362,0.01777363,-0.00350289,-0.07461517,-0.05492505,-0.08783266,-0.07620157,-0.10910919,0.11970877,0.31743524,0.32783529,104.41531500,5.00000000,1.70000000,0.19772647,187.25000000,68.75000000,184.00000000,0.34250000,2.72625000,2.93475000,1.28375000,2.87810000,0.80500000,1.04189325,0.23500000,1.65100000,10.02724753,0.02021336,0.05655207,0.50589909,0.48529596,0.01536148,0.00558394,0.04482692,0.01628648,0.33507150,0.11019478,0.32846658,0.10641115,19.39801481,7.11527366,11.74925185,3.64565217,0.57562000,2.04182510,0.03135429,5.91434977,0.39464926,766.00876461,1.67706111,152.20307876
TaTiNbMo,BCC,ANNEAL,,,1,1273.15000000,539.00000000,,,,,179.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbMo,1.60396426,1.59798441,2719.25000000,17.29146783,3.25802155,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04043892,186.53829362,0.01777363,-0.00350289,-0.07461517,-0.05492505,-0.08783266,-0.07620157,-0.10910919,0.11970877,0.31743524,0.32783529,104.41531500,5.00000000,1.70000000,0.19772647,187.25000000,68.75000000,184.00000000,0.34250000,2.72625000,2.93475000,1.28375000,2.87810000,0.80500000,1.04189325,0.23500000,1.65100000,10.02724753,0.02021336,0.05655207,0.50589909,0.48529596,0.01536148,0.00558394,0.04482692,0.01628648,0.33507150,0.11019478,0.32846658,0.10641115,19.39801481,7.11527366,11.74925185,3.64565217,0.57562000,2.04182510,0.03135429,5.91434977,0.46819895,766.00876461,1.67706111,112.62349252
TaTiNbMoW,BCC,CAST,,,1,298.15000000,1380.33333333,2005.00000000,,,,222.00000000,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,S4,TaTiNbMoW,1.59533558,1.58948722,2914.40000000,16.99611887,3.23936525,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.02319166,209.11892695,0.00330158,-0.01371964,-0.06734975,-0.05114828,-0.08094582,-0.06816950,-0.09796703,0.13367923,0.37762475,0.40098930,120.30025200,5.20000000,1.83200000,0.24394552,211.80000000,87.20000000,229.40000000,0.33000000,2.91600000,3.14880000,1.54900000,2.43878000,1.00120000,1.03351460,0.29600000,1.59980000,11.75347184,0.02153606,0.06083809,0.55347986,0.52714654,0.01680559,0.00400501,0.04850360,0.01169274,0.40271903,0.09506712,0.38951733,0.09108152,24.46284903,8.38918005,15.29119204,3.14502597,0.46899615,1.98507463,0.03404528,7.90251261,0.10230236,1031.47336291,2.15427339,687.91140836
TaTiNbMoW,BCC,CAST,,,1,873.15000000,689.00000000,1681.00000000,,,,222.00000000,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,S4,TaTiNbMoW,1.59533558,1.58948722,2914.40000000,16.99611887,3.23936525,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.02319166,209.11892695,0.00330158,-0.01371964,-0.06734975,-0.05114828,-0.08094582,-0.06816950,-0.09796703,0.13367923,0.37762475,0.40098930,120.30025200,5.20000000,1.83200000,0.24394552,211.80000000,87.20000000,229.40000000,0.33000000,2.91600000,3.14880000,1.54900000,2.43878000,1.00120000,1.03351460,0.29600000,1.59980000,11.75347184,0.02153606,0.06083809,0.55347986,0.52714654,0.01680559,0.00400501,0.04850360,0.01169274,0.40271903,0.09506712,0.38951733,0.09108152,24.46284903,8.38918005,15.29119204,3.14502597,0.46899615,1.98507463,0.03404528,7.90251261,0.29959855,1031.47336291,2.15427339,370.62351328
TaTiNbMoW,BCC,CAST,,,1,1073.15000000,674.00000000,1618.00000000,,,,222.00000000,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,S4,TaTiNbMoW,1.59533558,1.58948722,2914.40000000,16.99611887,3.23936525,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.02319166,209.11892695,0.00330158,-0.01371964,-0.06734975,-0.05114828,-0.08094582,-0.06816950,-0.09796703,0.13367923,0.37762475,0.40098930,120.30025200,5.20000000,1.83200000,0.24394552,211.80000000,87.20000000,229.40000000,0.33000000,2.91600000,3.14880000,1.54900000,2.43878000,1.00120000,1.03351460,0.29600000,1.59980000,11.75347184,0.02153606,0.06083809,0.55347986,0.52714654,0.01680559,0.00400501,0.04850360,0.01169274,0.40271903,0.09506712,0.38951733,0.09108152,24.46284903,8.38918005,15.29119204,3.14502597,0.46899615,1.98507463,0.03404528,7.90251261,0.36822330,1031.47336291,2.15427339,293.16489498
TaTiNbMoW,BCC,CAST,,,1,1273.15000000,620.00000000,,,,,222.00000000,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,TaTiNbMoW,1.59533558,1.58948722,2914.40000000,16.99611887,3.23936525,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.02319166,209.11892695,0.00330158,-0.01371964,-0.06734975,-0.05114828,-0.08094582,-0.06816950,-0.09796703,0.13367923,0.37762475,0.40098930,120.30025200,5.20000000,1.83200000,0.24394552,211.80000000,87.20000000,229.40000000,0.33000000,2.91600000,3.14880000,1.54900000,2.43878000,1.00120000,1.03351460,0.29600000,1.59980000,11.75347184,0.02153606,0.06083809,0.55347986,0.52714654,0.01680559,0.00400501,0.04850360,0.01169274,0.40271903,0.09506712,0.38951733,0.09108152,24.46284903,8.38918005,15.29119204,3.14502597,0.46899615,1.98507463,0.03404528,7.90251261,0.43684806,1031.47336291,2.15427339,231.89477346
TaTiNbMoW,BCC,CAST,,,1,1473.15000000,586.00000000,,,,,222.00000000,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,TaTiNbMoW,1.59533558,1.58948722,2914.40000000,16.99611887,3.23936525,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.02319166,209.11892695,0.00330158,-0.01371964,-0.06734975,-0.05114828,-0.08094582,-0.06816950,-0.09796703,0.13367923,0.37762475,0.40098930,120.30025200,5.20000000,1.83200000,0.24394552,211.80000000,87.20000000,229.40000000,0.33000000,2.91600000,3.14880000,1.54900000,2.43878000,1.00120000,1.03351460,0.29600000,1.59980000,11.75347184,0.02153606,0.06083809,0.55347986,0.52714654,0.01680559,0.00400501,0.04850360,0.01169274,0.40271903,0.09506712,0.38951733,0.09108152,24.46284903,8.38918005,15.29119204,3.14502597,0.46899615,1.98507463,0.03404528,7.90251261,0.50547282,1031.47336291,2.15427339,183.42982696
TaTiNbVMoW,BCC,CAST,,,1,298.15000000,1515.00000000,2135.00000000,,,,209.00000000,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,S4,TaTiNbVMoW,1.57809444,1.57685744,2792.50000000,16.43784471,3.20350168,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015454,2.99494033,205.37270518,0.05841832,0.04423397,-0.04862385,-0.04100229,-0.07120036,-0.05518664,-0.08538471,0.11210672,0.35688871,0.37825369,108.74046000,5.16666667,1.79833333,0.24478199,203.16666667,80.50000000,212.50000000,0.33666667,2.86700000,3.12866667,1.51250000,2.77315000,0.95316667,0.99276067,0.29166667,1.61616667,10.98488935,0.03177623,0.09119156,0.57808483,0.54908291,0.02484887,0.00613609,0.07213496,0.01786447,0.38627632,0.08360784,0.37379232,0.08010063,22.33322639,7.78975458,13.81864065,3.28239203,0.53673871,2.01507538,0.05778002,10.52496702,0.10676813,1666.46214232,2.54451107,1169.70954401
TaTiNbVMoW,BCC,CAST,,,1,873.15000000,973.00000000,1590.00000000,,,,209.00000000,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,S4,TaTiNbVMoW,1.57809444,1.57685744,2792.50000000,16.43784471,3.20350168,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015454,2.99494033,205.37270518,0.05841832,0.04423397,-0.04862385,-0.04100229,-0.07120036,-0.05518664,-0.08538471,0.11210672,0.35688871,0.37825369,108.74046000,5.16666667,1.79833333,0.24478199,203.16666667,80.50000000,212.50000000,0.33666667,2.86700000,3.12866667,1.51250000,2.77315000,0.95316667,0.99276067,0.29166667,1.61616667,10.98488935,0.03177623,0.09119156,0.57808483,0.54908291,0.02484887,0.00613609,0.07213496,0.01786447,0.38627632,0.08360784,0.37379232,0.08010063,22.33322639,7.78975458,13.81864065,3.28239203,0.53673871,2.01507538,0.05778002,10.52496702,0.31267681,1666.46214232,2.54451107,700.55908305
TaTiNbVMoW,BCC,CAST,,,1,1073.15000000,791.30000000,1180.00000000,,,,209.00000000,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,S4,TaTiNbVMoW,1.57809444,1.57685744,2792.50000000,16.43784471,3.20350168,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015454,2.99494033,205.37270518,0.05841832,0.04423397,-0.04862385,-0.04100229,-0.07120036,-0.05518664,-0.08538471,0.11210672,0.35688871,0.37825369,108.74046000,5.16666667,1.79833333,0.24478199,203.16666667,80.50000000,212.50000000,0.33666667,2.86700000,3.12866667,1.51250000,2.77315000,0.95316667,0.99276067,0.29166667,1.61616667,10.98488935,0.03177623,0.09119156,0.57808483,0.54908291,0.02484887,0.00613609,0.07213496,0.01786447,0.38627632,0.08360784,0.37379232,0.08010063,22.33322639,7.78975458,13.81864065,3.28239203,0.53673871,2.01507538,0.05778002,10.52496702,0.38429722,1666.46214232,2.54451107,574.43314676
TaTiNbVMoW,BCC,CAST,,,1,1273.15000000,752.90000000,,,,,209.00000000,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,TaTiNbVMoW,1.57809444,1.57685744,2792.50000000,16.43784471,3.20350168,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015454,2.99494033,205.37270518,0.05841832,0.04423397,-0.04862385,-0.04100229,-0.07120036,-0.05518664,-0.08538471,0.11210672,0.35688871,0.37825369,108.74046000,5.16666667,1.79833333,0.24478199,203.16666667,80.50000000,212.50000000,0.33666667,2.86700000,3.12866667,1.51250000,2.77315000,0.95316667,0.99276067,0.29166667,1.61616667,10.98488935,0.03177623,0.09119156,0.57808483,0.54908291,0.02484887,0.00613609,0.07213496,0.01786447,0.38627632,0.08360784,0.37379232,0.08010063,22.33322639,7.78975458,13.81864065,3.28239203,0.53673871,2.01507538,0.05778002,10.52496702,0.45591764,1666.46214232,2.54451107,471.01443415
TaTiNbVMoW,BCC,CAST,,,1,1473.15000000,659.00000000,,,,,209.00000000,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,TaTiNbVMoW,1.57809444,1.57685744,2792.50000000,16.43784471,3.20350168,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015454,2.99494033,205.37270518,0.05841832,0.04423397,-0.04862385,-0.04100229,-0.07120036,-0.05518664,-0.08538471,0.11210672,0.35688871,0.37825369,108.74046000,5.16666667,1.79833333,0.24478199,203.16666667,80.50000000,212.50000000,0.33666667,2.86700000,3.12866667,1.51250000,2.77315000,0.95316667,0.99276067,0.29166667,1.61616667,10.98488935,0.03177623,0.09119156,0.57808483,0.54908291,0.02484887,0.00613609,0.07213496,0.01786447,0.38627632,0.08360784,0.37379232,0.08010063,22.33322639,7.78975458,13.81864065,3.28239203,0.53673871,2.01507538,0.05778002,10.52496702,0.52753805,1666.46214232,2.54451107,386.21482488
TaTiNbW,BCC,ANNEAL,,,1,293.15000000,1054.00000000,,,,,198.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbW,1.60642613,1.60277497,2919.00000000,17.36027592,3.26233739,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04604225,196.07392354,0.04619993,0.02492340,-0.04591763,-0.03035959,-0.06108131,-0.05163611,-0.08235783,0.11139222,0.31863441,0.33294408,126.39031500,5.00000000,1.75000000,0.20724218,196.75000000,77.50000000,204.50000000,0.33500000,2.89500000,3.07250000,1.42625000,2.80162500,0.89525000,1.06626150,0.26000000,1.64625000,12.08945065,0.01764414,0.04895096,0.63753558,0.60246503,0.01356147,0.00491972,0.03860653,0.01398923,0.38913111,0.13174888,0.37771729,0.12633288,21.89581965,7.56332285,13.30042196,3.43200223,0.56032500,2.00751880,0.02534096,11.48593904,0.10042823,696.41445539,1.70453204,428.30303521
TaTiNbW,BCC,ANNEAL,,,1,373.15000000,968.00000000,,,,,198.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbW,1.60642613,1.60277497,2919.00000000,17.36027592,3.26233739,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04604225,196.07392354,0.04619993,0.02492340,-0.04591763,-0.03035959,-0.06108131,-0.05163611,-0.08235783,0.11139222,0.31863441,0.33294408,126.39031500,5.00000000,1.75000000,0.20724218,196.75000000,77.50000000,204.50000000,0.33500000,2.89500000,3.07250000,1.42625000,2.80162500,0.89525000,1.06626150,0.26000000,1.64625000,12.08945065,0.01764414,0.04895096,0.63753558,0.60246503,0.01356147,0.00491972,0.03860653,0.01398923,0.38913111,0.13174888,0.37771729,0.12633288,21.89581965,7.56332285,13.30042196,3.43200223,0.56032500,2.00751880,0.02534096,11.48593904,0.12783487,696.41445539,1.70453204,381.51081731
TaTiNbW,BCC,ANNEAL,,,1,473.15000000,869.00000000,,,,,198.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,TaTiNbW,1.60642613,1.60277497,2919.00000000,17.36027592,3.26233739,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.04604225,196.07392354,0.04619993,0.02492340,-0.04591763,-0.03035959,-0.06108131,-0.05163611,-0.08235783,0.11139222,0.31863441,0.33294408,126.39031500,5.00000000,1.75000000,0.20724218,196.75000000,77.50000000,204.50000000,0.33500000,2.89500000,3.07250000,1.42625000,2.80162500,0.89525000,1.06626150,0.26000000,1.64625000,12.08945065,0.01764414,0.04895096,0.63753558,0.60246503,0.01356147,0.00491972,0.03860653,0.01398923,0.38913111,0.13174888,0.37771729,0.12633288,21.89581965,7.56332285,13.30042196,3.43200223,0.56032500,2.00751880,0.02534096,11.48593904,0.16209318,696.41445539,1.70453204,345.48378274
